log_id,item_id,timestamp,movement_type,location,order_id
LOG_02093,ITEM_0376,2023-03-29 05:00:00,out,B14,ORD_2093
LOG_02094,ITEM_0326,2023-03-29 06:00:00,in,B14,ORD_2094
LOG_02095,ITEM_0466,2023-03-29 07:00:00,out,B5,ORD_2095
LOG_02096,ITEM_0511,2023-03-29 08:00:00,out,B3,ORD_2096
LOG_02097,ITEM_0875,2023-03-29 09:00:00,in,B20,ORD_2097
LOG_02098,ITEM_0538,2023-03-29 10:00:00,out,B20,ORD_2098
LOG_02099,ITEM_0344,2023-03-29 11:00:00,in,B3,ORD_2099
LOG_02100,ITEM_0807,2023-03-29 12:00:00,in,B5,ORD_2100
LOG_02101,ITEM_0300,2023-03-29 13:00:00,in,B19,ORD_2101
LOG_02102,ITEM_0833,2023-03-29 14:00:00,in,B9,ORD_2102
LOG_02103,ITEM_0340,2023-03-29 15:00:00,in,B5,ORD_2103
LOG_02104,ITEM_0416,2023-03-29 16:00:00,out,B1,ORD_2104
LOG_02105,ITEM_0668,2023-03-29 17:00:00,out,B9,ORD_2105
LOG_02106,ITEM_0223,2023-03-29 18:00:00,in,B4,ORD_2106
LOG_02107,ITEM_0894,2023-03-29 19:00:00,in,B12,ORD_2107
LOG_02108,ITEM_0372,2023-03-29 20:00:00,in,B2,ORD_2108
LOG_02109,ITEM_0628,2023-03-29 21:00:00,out,B20,ORD_2109
LOG_02110,ITEM_0531,2023-03-29 22:00:00,out,B17,ORD_2110
LOG_02111,ITEM_0157,2023-03-29 23:00:00,out,B13,ORD_2111
LOG_02112,ITEM_0119,2023-03-30 00:00:00,in,B18,ORD_2112
LOG_02113,ITEM_0249,2023-03-30 01:00:00,in,B20,ORD_2113
LOG_02114,ITEM_0511,2023-03-30 02:00:00,out,B8,ORD_2114
LOG_02115,ITEM_0273,2023-03-30 03:00:00,in,B14,ORD_2115
LOG_02116,ITEM_0384,2023-03-30 04:00:00,in,B19,ORD_2116
LOG_02117,ITEM_0278,2023-03-30 05:00:00,in,B15,ORD_2117
LOG_02118,ITEM_0921,2023-03-30 06:00:00,out,B20,ORD_2118
LOG_02119,ITEM_0618,2023-03-30 07:00:00,in,B3,ORD_2119
LOG_02120,ITEM_0090,2023-03-30 08:00:00,out,B6,ORD_2120
LOG_02121,ITEM_0122,2023-03-30 09:00:00,in,B17,ORD_2121
LOG_02122,ITEM_0965,2023-03-30 10:00:00,out,B15,ORD_2122
LOG_02123,ITEM_0898,2023-03-30 11:00:00,out,B15,ORD_2123
LOG_02124,ITEM_0540,2023-03-30 12:00:00,in,B9,ORD_2124
LOG_02125,ITEM_0706,2023-03-30 13:00:00,out,B19,ORD_2125
LOG_02126,ITEM_0763,2023-03-30 14:00:00,out,B2,ORD_2126
LOG_02127,ITEM_0082,2023-03-30 15:00:00,out,B7,ORD_2127
LOG_02128,ITEM_0537,2023-03-30 16:00:00,out,B3,ORD_2128
LOG_02129,ITEM_0495,2023-03-30 17:00:00,in,B3,ORD_2129
LOG_02130,ITEM_0483,2023-03-30 18:00:00,in,B6,ORD_2130
LOG_02131,ITEM_0263,2023-03-30 19:00:00,out,B12,ORD_2131
LOG_02132,ITEM_0878,2023-03-30 20:00:00,out,B6,ORD_2132
LOG_02133,ITEM_0178,2023-03-30 21:00:00,out,B11,ORD_2133
LOG_02134,ITEM_0129,2023-03-30 22:00:00,out,B1,ORD_2134
LOG_02135,ITEM_0156,2023-03-30 23:00:00,in,B19,ORD_2135
LOG_02136,ITEM_0142,2023-03-31 00:00:00,in,B3,ORD_2136
LOG_02137,ITEM_0496,2023-03-31 01:00:00,out,B9,ORD_2137
LOG_02138,ITEM_0752,2023-03-31 02:00:00,out,B10,ORD_2138
LOG_02139,ITEM_0736,2023-03-31 03:00:00,in,B20,ORD_2139
LOG_02140,ITEM_0527,2023-03-31 04:00:00,in,B2,ORD_2140
LOG_02141,ITEM_0722,2023-03-31 05:00:00,out,B10,ORD_2141
LOG_02142,ITEM_0230,2023-03-31 06:00:00,in,B7,ORD_2142
LOG_02143,ITEM_0972,2023-03-31 07:00:00,out,B11,ORD_2143
LOG_02144,ITEM_0920,2023-03-31 08:00:00,in,B1,ORD_2144
LOG_02145,ITEM_0492,2023-03-31 09:00:00,out,B17,ORD_2145
LOG_02146,ITEM_0360,2023-03-31 10:00:00,out,B20,ORD_2146
LOG_02147,ITEM_0755,2023-03-31 11:00:00,out,B10,ORD_2147
LOG_02148,ITEM_0462,2023-03-31 12:00:00,out,B3,ORD_2148
LOG_02149,ITEM_0949,2023-03-31 13:00:00,in,B8,ORD_2149
LOG_02150,ITEM_0295,2023-03-31 14:00:00,in,B18,ORD_2150
LOG_02151,ITEM_0133,2023-03-31 15:00:00,out,B19,ORD_2151
LOG_02152,ITEM_0207,2023-03-31 16:00:00,out,B10,ORD_2152
LOG_02153,ITEM_0705,2023-03-31 17:00:00,out,B12,ORD_2153
LOG_02154,ITEM_0921,2023-03-31 18:00:00,out,B11,ORD_2154
LOG_02155,ITEM_0183,2023-03-31 19:00:00,out,B1,ORD_2155
LOG_02156,ITEM_0509,2023-03-31 20:00:00,in,B13,ORD_2156
LOG_02157,ITEM_0945,2023-03-31 21:00:00,out,B18,ORD_2157
LOG_02158,ITEM_0932,2023-03-31 22:00:00,in,B17,ORD_2158
LOG_02159,ITEM_0435,2023-03-31 23:00:00,out,B9,ORD_2159
LOG_02160,ITEM_0103,2023-04-01 00:00:00,out,B16,ORD_2160
LOG_02161,ITEM_0037,2023-04-01 01:00:00,in,B12,ORD_2161
LOG_02162,ITEM_0066,2023-04-01 02:00:00,out,B2,ORD_2162
LOG_02163,ITEM_0629,2023-04-01 03:00:00,out,B9,ORD_2163
LOG_02164,ITEM_0592,2023-04-01 04:00:00,in,B6,ORD_2164
LOG_02165,ITEM_0125,2023-04-01 05:00:00,out,B16,ORD_2165
LOG_02166,ITEM_0681,2023-04-01 06:00:00,out,B3,ORD_2166
LOG_02167,ITEM_0221,2023-04-01 07:00:00,in,B10,ORD_2167
LOG_02168,ITEM_0425,2023-04-01 08:00:00,in,B6,ORD_2168
LOG_02169,ITEM_0107,2023-04-01 09:00:00,out,B18,ORD_2169
LOG_02170,ITEM_0431,2023-04-01 10:00:00,in,B16,ORD_2170
LOG_02171,ITEM_0506,2023-04-01 11:00:00,out,B19,ORD_2171
LOG_02172,ITEM_0729,2023-04-01 12:00:00,in,B15,ORD_2172
LOG_02173,ITEM_0357,2023-04-01 13:00:00,in,B8,ORD_2173
LOG_02174,ITEM_0815,2023-04-01 14:00:00,in,B10,ORD_2174
LOG_02175,ITEM_0083,2023-04-01 15:00:00,in,B17,ORD_2175
LOG_02176,ITEM_0519,2023-04-01 16:00:00,in,B17,ORD_2176
LOG_02177,ITEM_0808,2023-04-01 17:00:00,out,B15,ORD_2177
LOG_02178,ITEM_0053,2023-04-01 18:00:00,out,B17,ORD_2178
LOG_02179,ITEM_0505,2023-04-01 19:00:00,in,B16,ORD_2179
LOG_02180,ITEM_0225,2023-04-01 20:00:00,out,B13,ORD_2180
LOG_02181,ITEM_0280,2023-04-01 21:00:00,out,B7,ORD_2181
LOG_02182,ITEM_0942,2023-04-01 22:00:00,in,B7,ORD_2182
LOG_02183,ITEM_0938,2023-04-01 23:00:00,out,B18,ORD_2183
LOG_02184,ITEM_0466,2023-04-02 00:00:00,out,B14,ORD_2184
LOG_02185,ITEM_0776,2023-04-02 01:00:00,out,B19,ORD_2185
LOG_02186,ITEM_0093,2023-04-02 02:00:00,in,B11,ORD_2186
LOG_02187,ITEM_0142,2023-04-02 03:00:00,out,B3,ORD_2187
LOG_02188,ITEM_0720,2023-04-02 04:00:00,out,B10,ORD_2188
LOG_02189,ITEM_0918,2023-04-02 05:00:00,out,B5,ORD_2189
LOG_02190,ITEM_0268,2023-04-02 06:00:00,in,B5,ORD_2190
LOG_02191,ITEM_0334,2023-04-02 07:00:00,in,B19,ORD_2191
LOG_02192,ITEM_0985,2023-04-02 08:00:00,in,B13,ORD_2192
LOG_02193,ITEM_0366,2023-04-02 09:00:00,in,B3,ORD_2193
LOG_02194,ITEM_0289,2023-04-02 10:00:00,out,B9,ORD_2194
LOG_02195,ITEM_0871,2023-04-02 11:00:00,out,B11,ORD_2195
LOG_02196,ITEM_0007,2023-04-02 12:00:00,in,B8,ORD_2196
LOG_02197,ITEM_0368,2023-04-02 13:00:00,in,B18,ORD_2197
LOG_02198,ITEM_0975,2023-04-02 14:00:00,out,B3,ORD_2198
LOG_02199,ITEM_0304,2023-04-02 15:00:00,out,B14,ORD_2199
LOG_02200,ITEM_0964,2023-04-02 16:00:00,in,B16,ORD_2200
LOG_02201,ITEM_0069,2023-04-02 17:00:00,out,B13,ORD_2201
LOG_02202,ITEM_0106,2023-04-02 18:00:00,in,B6,ORD_2202
LOG_02203,ITEM_0931,2023-04-02 19:00:00,out,B10,ORD_2203
LOG_02204,ITEM_0456,2023-04-02 20:00:00,out,B4,ORD_2204
LOG_02205,ITEM_0652,2023-04-02 21:00:00,out,B20,ORD_2205
LOG_02206,ITEM_0289,2023-04-02 22:00:00,in,B15,ORD_2206
LOG_02207,ITEM_0905,2023-04-02 23:00:00,in,B19,ORD_2207
LOG_02208,ITEM_0389,2023-04-03 00:00:00,out,B8,ORD_2208
LOG_02209,ITEM_0526,2023-04-03 01:00:00,in,B20,ORD_2209
LOG_02210,ITEM_0391,2023-04-03 02:00:00,out,B6,ORD_2210
LOG_02211,ITEM_0132,2023-04-03 03:00:00,out,B10,ORD_2211
LOG_02212,ITEM_0689,2023-04-03 04:00:00,in,B11,ORD_2212
LOG_02213,ITEM_0562,2023-04-03 05:00:00,out,B13,ORD_2213
LOG_02214,ITEM_0399,2023-04-03 06:00:00,in,B10,ORD_2214
LOG_02215,ITEM_0964,2023-04-03 07:00:00,in,B19,ORD_2215
LOG_02216,ITEM_0405,2023-04-03 08:00:00,out,B6,ORD_2216
LOG_02217,ITEM_0755,2023-04-03 09:00:00,in,B10,ORD_2217
LOG_02218,ITEM_0737,2023-04-03 10:00:00,out,B16,ORD_2218
LOG_02219,ITEM_0802,2023-04-03 11:00:00,out,B5,ORD_2219
LOG_02220,ITEM_0313,2023-04-03 12:00:00,in,B1,ORD_2220
LOG_02221,ITEM_0023,2023-04-03 13:00:00,out,B15,ORD_2221
LOG_02222,ITEM_0852,2023-04-03 14:00:00,out,B7,ORD_2222
LOG_02223,ITEM_0956,2023-04-03 15:00:00,in,B9,ORD_2223
LOG_02224,ITEM_0669,2023-04-03 16:00:00,in,B10,ORD_2224
LOG_02225,ITEM_0279,2023-04-03 17:00:00,out,B13,ORD_2225
LOG_02226,ITEM_0559,2023-04-03 18:00:00,out,B2,ORD_2226
LOG_02227,ITEM_0693,2023-04-03 19:00:00,out,B18,ORD_2227
LOG_02228,ITEM_0163,2023-04-03 20:00:00,out,B16,ORD_2228
LOG_02229,ITEM_0392,2023-04-03 21:00:00,in,B1,ORD_2229
LOG_02230,ITEM_0977,2023-04-03 22:00:00,out,B18,ORD_2230
LOG_02231,ITEM_0249,2023-04-03 23:00:00,in,B20,ORD_2231
LOG_02232,ITEM_0255,2023-04-04 00:00:00,out,B12,ORD_2232
LOG_02233,ITEM_0671,2023-04-04 01:00:00,out,B10,ORD_2233
LOG_02234,ITEM_0071,2023-04-04 02:00:00,in,B18,ORD_2234
LOG_02235,ITEM_0829,2023-04-04 03:00:00,out,B3,ORD_2235
LOG_02236,ITEM_0174,2023-04-04 04:00:00,out,B19,ORD_2236
LOG_02237,ITEM_0092,2023-04-04 05:00:00,in,B6,ORD_2237
LOG_02238,ITEM_0062,2023-04-04 06:00:00,out,B5,ORD_2238
LOG_02239,ITEM_0283,2023-04-04 07:00:00,in,B17,ORD_2239
LOG_02240,ITEM_0327,2023-04-04 08:00:00,in,B6,ORD_2240
LOG_02241,ITEM_0848,2023-04-04 09:00:00,out,B9,ORD_2241
LOG_02242,ITEM_0376,2023-04-04 10:00:00,out,B17,ORD_2242
LOG_02243,ITEM_0960,2023-04-04 11:00:00,in,B20,ORD_2243
LOG_02244,ITEM_0787,2023-04-04 12:00:00,in,B15,ORD_2244
LOG_02245,ITEM_0054,2023-04-04 13:00:00,in,B5,ORD_2245
LOG_02246,ITEM_0888,2023-04-04 14:00:00,in,B5,ORD_2246
LOG_02247,ITEM_0367,2023-04-04 15:00:00,out,B14,ORD_2247
LOG_02248,ITEM_0646,2023-04-04 16:00:00,in,B6,ORD_2248
LOG_02249,ITEM_0709,2023-04-04 17:00:00,out,B16,ORD_2249
LOG_02250,ITEM_0563,2023-04-04 18:00:00,out,B14,ORD_2250
LOG_02251,ITEM_0758,2023-04-04 19:00:00,in,B7,ORD_2251
LOG_02252,ITEM_0867,2023-04-04 20:00:00,out,B2,ORD_2252
LOG_02253,ITEM_0552,2023-04-04 21:00:00,in,B16,ORD_2253
LOG_02254,ITEM_0451,2023-04-04 22:00:00,out,B10,ORD_2254
LOG_02255,ITEM_0288,2023-04-04 23:00:00,in,B7,ORD_2255
LOG_02256,ITEM_0245,2023-04-05 00:00:00,in,B6,ORD_2256
LOG_02257,ITEM_0765,2023-04-05 01:00:00,in,B1,ORD_2257
LOG_02258,ITEM_0300,2023-04-05 02:00:00,in,B19,ORD_2258
LOG_02259,ITEM_0414,2023-04-05 03:00:00,out,B11,ORD_2259
LOG_02260,ITEM_0495,2023-04-05 04:00:00,in,B9,ORD_2260
LOG_02261,ITEM_0660,2023-04-05 05:00:00,out,B14,ORD_2261
LOG_02262,ITEM_0803,2023-04-05 06:00:00,out,B18,ORD_2262
LOG_02263,ITEM_0083,2023-04-05 07:00:00,out,B13,ORD_2263
LOG_02264,ITEM_0969,2023-04-05 08:00:00,in,B12,ORD_2264
LOG_02265,ITEM_0540,2023-04-05 09:00:00,in,B17,ORD_2265
LOG_02266,ITEM_0665,2023-04-05 10:00:00,out,B6,ORD_2266
LOG_02267,ITEM_0246,2023-04-05 11:00:00,in,B8,ORD_2267
LOG_02268,ITEM_0588,2023-04-05 12:00:00,out,B14,ORD_2268
LOG_02269,ITEM_0841,2023-04-05 13:00:00,out,B4,ORD_2269
LOG_02270,ITEM_0258,2023-04-05 14:00:00,in,B1,ORD_2270
LOG_02271,ITEM_0794,2023-04-05 15:00:00,in,B5,ORD_2271
LOG_02272,ITEM_0112,2023-04-05 16:00:00,in,B7,ORD_2272
LOG_02273,ITEM_0655,2023-04-05 17:00:00,out,B3,ORD_2273
LOG_02274,ITEM_0807,2023-04-05 18:00:00,in,B12,ORD_2274
LOG_02275,ITEM_0808,2023-04-05 19:00:00,in,B19,ORD_2275
LOG_02276,ITEM_0697,2023-04-05 20:00:00,in,B3,ORD_2276
LOG_02277,ITEM_0997,2023-04-05 21:00:00,out,B13,ORD_2277
LOG_02278,ITEM_0244,2023-04-05 22:00:00,in,B6,ORD_2278
LOG_02279,ITEM_0230,2023-04-05 23:00:00,in,B6,ORD_2279
LOG_02280,ITEM_0615,2023-04-06 00:00:00,in,B10,ORD_2280
LOG_02281,ITEM_0711,2023-04-06 01:00:00,in,B8,ORD_2281
LOG_02282,ITEM_0761,2023-04-06 02:00:00,out,B15,ORD_2282
LOG_02283,ITEM_0690,2023-04-06 03:00:00,out,B17,ORD_2283
LOG_02284,ITEM_0145,2023-04-06 04:00:00,out,B8,ORD_2284
LOG_02285,ITEM_0332,2023-04-06 05:00:00,in,B20,ORD_2285
LOG_02286,ITEM_0229,2023-04-06 06:00:00,in,B12,ORD_2286
LOG_02287,ITEM_0225,2023-04-06 07:00:00,in,B1,ORD_2287
LOG_02288,ITEM_0003,2023-04-06 08:00:00,in,B19,ORD_2288
LOG_02289,ITEM_0930,2023-04-06 09:00:00,out,B12,ORD_2289
LOG_02290,ITEM_0157,2023-04-06 10:00:00,out,B13,ORD_2290
LOG_02291,ITEM_0215,2023-04-06 11:00:00,out,B20,ORD_2291
LOG_02292,ITEM_0744,2023-04-06 12:00:00,out,B15,ORD_2292
LOG_02293,ITEM_0540,2023-04-06 13:00:00,out,B15,ORD_2293
LOG_02294,ITEM_0458,2023-04-06 14:00:00,in,B19,ORD_2294
LOG_02295,ITEM_0607,2023-04-06 15:00:00,out,B3,ORD_2295
LOG_02296,ITEM_0546,2023-04-06 16:00:00,out,B9,ORD_2296
LOG_02297,ITEM_0828,2023-04-06 17:00:00,out,B6,ORD_2297
LOG_02298,ITEM_0564,2023-04-06 18:00:00,in,B7,ORD_2298
LOG_02299,ITEM_0295,2023-04-06 19:00:00,in,B13,ORD_2299
LOG_02300,ITEM_0240,2023-04-06 20:00:00,out,B20,ORD_2300
LOG_02301,ITEM_0768,2023-04-06 21:00:00,out,B1,ORD_2301
LOG_02302,ITEM_0238,2023-04-06 22:00:00,in,B16,ORD_2302
LOG_02303,ITEM_0671,2023-04-06 23:00:00,out,B19,ORD_2303
LOG_02304,ITEM_0160,2023-04-07 00:00:00,out,B5,ORD_2304
LOG_02305,ITEM_0170,2023-04-07 01:00:00,in,B8,ORD_2305
LOG_02306,ITEM_0366,2023-04-07 02:00:00,in,B19,ORD_2306
LOG_02307,ITEM_0912,2023-04-07 03:00:00,in,B6,ORD_2307
LOG_02308,ITEM_0456,2023-04-07 04:00:00,out,B18,ORD_2308
LOG_02309,ITEM_0110,2023-04-07 05:00:00,in,B9,ORD_2309
LOG_02310,ITEM_0630,2023-04-07 06:00:00,in,B16,ORD_2310
LOG_02311,ITEM_0304,2023-04-07 07:00:00,out,B19,ORD_2311
LOG_02312,ITEM_0315,2023-04-07 08:00:00,out,B8,ORD_2312
LOG_02313,ITEM_0430,2023-04-07 09:00:00,in,B6,ORD_2313
LOG_02314,ITEM_0984,2023-04-07 10:00:00,in,B14,ORD_2314
LOG_02315,ITEM_0284,2023-04-07 11:00:00,in,B18,ORD_2315
LOG_02316,ITEM_0515,2023-04-07 12:00:00,in,B8,ORD_2316
LOG_02317,ITEM_0468,2023-04-07 13:00:00,out,B9,ORD_2317
LOG_02318,ITEM_0974,2023-04-07 14:00:00,out,B20,ORD_2318
LOG_02319,ITEM_0295,2023-04-07 15:00:00,in,B7,ORD_2319
LOG_02320,ITEM_0277,2023-04-07 16:00:00,out,B16,ORD_2320
LOG_02321,ITEM_0012,2023-04-07 17:00:00,out,B1,ORD_2321
LOG_02322,ITEM_0659,2023-04-07 18:00:00,in,B6,ORD_2322
LOG_02323,ITEM_0378,2023-04-07 19:00:00,in,B9,ORD_2323
LOG_02324,ITEM_0735,2023-04-07 20:00:00,out,B3,ORD_2324
LOG_02325,ITEM_0967,2023-04-07 21:00:00,in,B3,ORD_2325
LOG_02326,ITEM_0959,2023-04-07 22:00:00,out,B17,ORD_2326
LOG_02327,ITEM_0987,2023-04-07 23:00:00,out,B7,ORD_2327
LOG_02328,ITEM_0359,2023-04-08 00:00:00,in,B16,ORD_2328
LOG_02329,ITEM_0730,2023-04-08 01:00:00,out,B4,ORD_2329
LOG_02330,ITEM_0070,2023-04-08 02:00:00,in,B5,ORD_2330
LOG_02331,ITEM_0508,2023-04-08 03:00:00,out,B2,ORD_2331
LOG_02332,ITEM_0698,2023-04-08 04:00:00,in,B8,ORD_2332
LOG_02333,ITEM_0196,2023-04-08 05:00:00,in,B17,ORD_2333
LOG_02334,ITEM_0666,2023-04-08 06:00:00,in,B19,ORD_2334
LOG_02335,ITEM_0861,2023-04-08 07:00:00,out,B5,ORD_2335
LOG_02336,ITEM_0607,2023-04-08 08:00:00,out,B1,ORD_2336
LOG_02337,ITEM_0038,2023-04-08 09:00:00,in,B18,ORD_2337
LOG_02338,ITEM_0096,2023-04-08 10:00:00,in,B13,ORD_2338
LOG_02339,ITEM_0748,2023-04-08 11:00:00,out,B16,ORD_2339
LOG_02340,ITEM_0062,2023-04-08 12:00:00,out,B13,ORD_2340
LOG_02341,ITEM_0680,2023-04-08 13:00:00,out,B13,ORD_2341
LOG_02342,ITEM_0394,2023-04-08 14:00:00,out,B1,ORD_2342
LOG_02343,ITEM_0610,2023-04-08 15:00:00,out,B11,ORD_2343
LOG_02344,ITEM_0215,2023-04-08 16:00:00,in,B4,ORD_2344
LOG_02345,ITEM_0044,2023-04-08 17:00:00,in,B5,ORD_2345
LOG_02346,ITEM_0271,2023-04-08 18:00:00,in,B13,ORD_2346
LOG_02347,ITEM_0739,2023-04-08 19:00:00,in,B12,ORD_2347
LOG_02348,ITEM_0025,2023-04-08 20:00:00,in,B3,ORD_2348
LOG_02349,ITEM_0089,2023-04-08 21:00:00,out,B18,ORD_2349
LOG_02350,ITEM_0074,2023-04-08 22:00:00,out,B13,ORD_2350
LOG_02351,ITEM_0309,2023-04-08 23:00:00,in,B17,ORD_2351
LOG_02352,ITEM_0249,2023-04-09 00:00:00,in,B4,ORD_2352
LOG_02353,ITEM_0087,2023-04-09 01:00:00,in,B5,ORD_2353
LOG_02354,ITEM_0367,2023-04-09 02:00:00,out,B8,ORD_2354
LOG_02355,ITEM_0574,2023-04-09 03:00:00,out,B10,ORD_2355
LOG_02356,ITEM_0939,2023-04-09 04:00:00,out,B10,ORD_2356
LOG_02357,ITEM_0153,2023-04-09 05:00:00,out,B11,ORD_2357
LOG_02358,ITEM_0276,2023-04-09 06:00:00,in,B9,ORD_2358
LOG_02359,ITEM_0612,2023-04-09 07:00:00,in,B4,ORD_2359
LOG_02360,ITEM_0648,2023-04-09 08:00:00,out,B14,ORD_2360
LOG_02361,ITEM_0053,2023-04-09 09:00:00,out,B11,ORD_2361
LOG_02362,ITEM_0793,2023-04-09 10:00:00,out,B9,ORD_2362
LOG_02363,ITEM_0902,2023-04-09 11:00:00,in,B5,ORD_2363
LOG_02364,ITEM_0842,2023-04-09 12:00:00,in,B17,ORD_2364
LOG_02365,ITEM_0101,2023-04-09 13:00:00,out,B7,ORD_2365
LOG_02366,ITEM_0723,2023-04-09 14:00:00,out,B15,ORD_2366
LOG_02367,ITEM_0872,2023-04-09 15:00:00,out,B14,ORD_2367
LOG_02368,ITEM_0809,2023-04-09 16:00:00,in,B10,ORD_2368
LOG_02369,ITEM_0931,2023-04-09 17:00:00,out,B16,ORD_2369
LOG_02370,ITEM_0170,2023-04-09 18:00:00,in,B18,ORD_2370
LOG_02371,ITEM_0390,2023-04-09 19:00:00,in,B17,ORD_2371
LOG_02372,ITEM_0712,2023-04-09 20:00:00,out,B4,ORD_2372
LOG_02373,ITEM_0021,2023-04-09 21:00:00,in,B13,ORD_2373
LOG_02374,ITEM_0272,2023-04-09 22:00:00,in,B18,ORD_2374
LOG_02375,ITEM_0817,2023-04-09 23:00:00,out,B14,ORD_2375
LOG_02376,ITEM_0104,2023-04-10 00:00:00,in,B19,ORD_2376
LOG_02377,ITEM_0183,2023-04-10 01:00:00,out,B13,ORD_2377
LOG_02378,ITEM_0470,2023-04-10 02:00:00,out,B18,ORD_2378
LOG_02379,ITEM_0172,2023-04-10 03:00:00,out,B7,ORD_2379
LOG_02380,ITEM_0738,2023-04-10 04:00:00,in,B8,ORD_2380
LOG_02381,ITEM_0535,2023-04-10 05:00:00,out,B10,ORD_2381
LOG_02382,ITEM_0796,2023-04-10 06:00:00,out,B12,ORD_2382
LOG_02383,ITEM_0301,2023-04-10 07:00:00,out,B19,ORD_2383
LOG_02384,ITEM_0553,2023-04-10 08:00:00,in,B5,ORD_2384
LOG_02385,ITEM_0629,2023-04-10 09:00:00,in,B5,ORD_2385
LOG_02386,ITEM_0674,2023-04-10 10:00:00,in,B20,ORD_2386
LOG_02387,ITEM_0577,2023-04-10 11:00:00,out,B3,ORD_2387
LOG_02388,ITEM_0632,2023-04-10 12:00:00,in,B12,ORD_2388
LOG_02389,ITEM_0876,2023-04-10 13:00:00,in,B16,ORD_2389
LOG_02390,ITEM_0011,2023-04-10 14:00:00,out,B18,ORD_2390
LOG_02391,ITEM_0349,2023-04-10 15:00:00,in,B8,ORD_2391
LOG_02392,ITEM_0565,2023-04-10 16:00:00,in,B12,ORD_2392
LOG_02393,ITEM_0534,2023-04-10 17:00:00,in,B6,ORD_2393
LOG_02394,ITEM_0064,2023-04-10 18:00:00,out,B12,ORD_2394
LOG_02395,ITEM_0234,2023-04-10 19:00:00,in,B15,ORD_2395
LOG_02396,ITEM_0777,2023-04-10 20:00:00,in,B16,ORD_2396
LOG_02397,ITEM_0085,2023-04-10 21:00:00,out,B19,ORD_2397
LOG_02398,ITEM_0710,2023-04-10 22:00:00,in,B1,ORD_2398
LOG_02399,ITEM_0756,2023-04-10 23:00:00,out,B11,ORD_2399
LOG_02400,ITEM_0571,2023-04-11 00:00:00,out,B17,ORD_2400
LOG_02401,ITEM_0856,2023-04-11 01:00:00,in,B3,ORD_2401
LOG_02402,ITEM_0941,2023-04-11 02:00:00,out,B6,ORD_2402
LOG_02403,ITEM_0238,2023-04-11 03:00:00,out,B8,ORD_2403
LOG_02404,ITEM_0059,2023-04-11 04:00:00,out,B12,ORD_2404
LOG_02405,ITEM_0630,2023-04-11 05:00:00,out,B2,ORD_2405
LOG_02406,ITEM_0888,2023-04-11 06:00:00,in,B11,ORD_2406
LOG_02407,ITEM_0971,2023-04-11 07:00:00,in,B19,ORD_2407
LOG_02408,ITEM_0381,2023-04-11 08:00:00,in,B2,ORD_2408
LOG_02409,ITEM_0470,2023-04-11 09:00:00,out,B9,ORD_2409
LOG_02410,ITEM_0947,2023-04-11 10:00:00,in,B16,ORD_2410
LOG_02411,ITEM_0752,2023-04-11 11:00:00,in,B12,ORD_2411
LOG_02412,ITEM_0718,2023-04-11 12:00:00,out,B20,ORD_2412
LOG_02413,ITEM_0551,2023-04-11 13:00:00,in,B11,ORD_2413
LOG_02414,ITEM_0544,2023-04-11 14:00:00,in,B6,ORD_2414
LOG_02415,ITEM_0045,2023-04-11 15:00:00,out,B18,ORD_2415
LOG_02416,ITEM_0575,2023-04-11 16:00:00,out,B1,ORD_2416
LOG_02417,ITEM_0141,2023-04-11 17:00:00,in,B3,ORD_2417
LOG_02418,ITEM_0259,2023-04-11 18:00:00,in,B12,ORD_2418
LOG_02419,ITEM_0444,2023-04-11 19:00:00,out,B7,ORD_2419
LOG_02420,ITEM_0742,2023-04-11 20:00:00,in,B20,ORD_2420
LOG_02421,ITEM_0681,2023-04-11 21:00:00,in,B4,ORD_2421
LOG_02422,ITEM_0281,2023-04-11 22:00:00,in,B5,ORD_2422
LOG_02423,ITEM_0585,2023-04-11 23:00:00,out,B3,ORD_2423
LOG_02424,ITEM_0566,2023-04-12 00:00:00,in,B11,ORD_2424
LOG_02425,ITEM_0095,2023-04-12 01:00:00,in,B20,ORD_2425
LOG_02426,ITEM_0364,2023-04-12 02:00:00,in,B1,ORD_2426
LOG_02427,ITEM_0164,2023-04-12 03:00:00,in,B3,ORD_2427
LOG_02428,ITEM_0139,2023-04-12 04:00:00,out,B20,ORD_2428
LOG_02429,ITEM_0985,2023-04-12 05:00:00,out,B17,ORD_2429
LOG_02430,ITEM_0727,2023-04-12 06:00:00,in,B8,ORD_2430
LOG_02431,ITEM_0038,2023-04-12 07:00:00,in,B16,ORD_2431
LOG_02432,ITEM_0513,2023-04-12 08:00:00,out,B16,ORD_2432
LOG_02433,ITEM_0405,2023-04-12 09:00:00,in,B19,ORD_2433
LOG_02434,ITEM_0340,2023-04-12 10:00:00,out,B11,ORD_2434
LOG_02435,ITEM_0903,2023-04-12 11:00:00,out,B6,ORD_2435
LOG_02436,ITEM_0227,2023-04-12 12:00:00,in,B20,ORD_2436
LOG_02437,ITEM_0634,2023-04-12 13:00:00,in,B19,ORD_2437
LOG_02438,ITEM_0135,2023-04-12 14:00:00,in,B9,ORD_2438
LOG_02439,ITEM_0037,2023-04-12 15:00:00,in,B2,ORD_2439
LOG_02440,ITEM_0348,2023-04-12 16:00:00,in,B9,ORD_2440
LOG_02441,ITEM_0694,2023-04-12 17:00:00,out,B5,ORD_2441
